chr,strand,coord,tottag,UPA_start,UPA_end,nPA,maxtag,ftr,gene_type,ftr_start,ftr_end,gene,gene_start,gene_end,gene_stop_codon
chr1,-,156005740,2,156005740,156005740,1,2,3UTR,NA,156004599,156006924,208263,156004599,156034817,156006925
chr1,-,156006781,2,156006781,156006781,1,2,3UTR,NA,156004599,156006924,208263,156004599,156034817,156006925
chr1,-,156428189,2,156428189,156428189,1,2,3UTR,NA,156424525,156431058,20652,156424525,156474331,156431059
chr1,-,156429106,2,156429106,156429106,1,2,3UTR,NA,156424525,156431058,20652,156424525,156474331,156431059
chr1,-,156429788,4,156429788,156429791,2,2,3UTR,NA,156424525,156431058,20652,156424525,156474331,156431059
chr1,-,156430530,4,156430519,156430530,2,2,3UTR,NA,156424525,156431058,20652,156424525,156474331,156431059
chr1,-,156430574,2,156430574,156430574,1,2,3UTR,NA,156424525,156431058,20652,156424525,156474331,156431059
chr1,-,156655021,4,156655019,156655021,2,2,3UTR,NA,156653617,156655943,30935,156653617,156674325,156673519
chr1,-,156659537,2,156659537,156659537,1,2,intron,NA,156656597,156666598,30935,156653617,156674325,156673519
chr1,-,156678545,10,156678532,156678545,5,2,3UTR,NA,156678532,156681410,215015,156678532,156719072,156681411
chr1,-,156679957,2,156679957,156679957,1,2,3UTR,NA,156678532,156681410,215015,156678532,156719072,156681411
chr1,-,156680023,2,156680023,156680023,1,2,3UTR,NA,156678532,156681410,215015,156678532,156719072,156681411
chr1,-,156808201,2,156808201,156808201,1,2,3UTR,NA,156804166,156809163,78255,156804166,156939602,156809164
chr1,-,156808829,8,156808825,156808829,4,2,3UTR,NA,156804166,156809163,78255,156804166,156939602,156809164
chr1,-,156828550,2,156828550,156828550,1,2,intron,NA,156828292,156828971,78255,156804166,156939602,156809164
chr1,-,156828708,2,156828708,156828708,1,2,intron,NA,156828292,156828971,78255,156804166,156939602,156809164
chr1,-,157084886,2,157084886,157084886,1,2,intergenic,NA,157099139,157054034,73435,157099139,157108650,157099343
chr1,-,157135189,4,157135189,157135189,2,2,3UTR,NA,157135182,157140710,226525,157135182,157412595,157140711
chr1,-,157322949,2,157322949,157322949,1,2,intron,NA,157299265,157411736,226525,157135182,157412595,157140711
chr1,-,158045323,2,158045323,158045323,1,2,intergenic,NA,158245269,157622136,240843,158245269,158356326,158267726
chr1,-,159168088,12,159168088,159168088,6,2,3UTR,NA,NA,NA,character(0),NA,NA,NA
chr1,-,160219174,6,160219174,160219176,3,2,3UTR,NA,160219174,160224215,29809,160219174,160351571,160224216
chr1,-,160223538,2,160223538,160223538,1,2,3UTR,NA,160219174,160224215,29809,160219174,160351571,160224216
chr1,-,160224194,2,160224194,160224194,1,2,3UTR,NA,160219174,160224215,29809,160219174,160351571,160224216
chr1,-,160238559,2,160238559,160238559,1,2,CDS,NA,160238531,160238635,29809,160219174,160351571,160224216
chr1,-,160256635,2,160256635,160256635,1,2,3UTR,NA,160256572,160257266,29809,160219174,160351571,160224216
chr1,-,160256982,4,160256982,160256982,2,2,3UTR,NA,160256572,160257266,29809,160219174,160351571,160224216
chr1,-,160258624,2,160258624,160258624,1,2,intron,NA,160257536,160342035,29809,160219174,160351571,160224216
chr1,-,161088391,2,161088391,161088391,1,2,3UTR,NA,161088375,161090426,226541,161088375,161131511,161090427
chr1,-,161088625,2,161088625,161088625,1,2,3UTR,NA,161088375,161090426,226541,161088375,161131511,161090427
chr1,-,161229602,2,161229602,161229602,1,2,intergenic,NA,161240112,161159314,11758,161240112,161251219,161241721
chr1,-,161241004,12,161241004,161241005,6,2,3UTR,NA,161240112,161241720,11758,161240112,161251219,161241721
chr1,-,16155041,2,16155041,16155041,1,2,intergenic,NA,16208197,16104662,character(0),16208197,16210517,3074322
chr1,-,161816843,8,161816843,161816843,4,2,3UTR,NA,161816114,161818365,226551,161816114,161876682,161818366
chr1,-,161821288,2,161821288,161821288,1,2,intron,NA,161820451,161827656,226551,161816114,161876682,161818366
chr1,-,161968799,6,161968799,161968801,3,2,intron,NA,161967997,161979485,75368,161942086,161979636,161942390
chr1,-,16228805,2,16228805,16228805,1,2,3UTR,NA,16228674,16229772,29819,16228674,16519306,16229773
chr1,-,162425429,2,162425429,162425429,1,2,intron,NA,162407409,162477662,103967,161982453,162295636,161982600
chr1,-,162533671,4,162533671,162533671,2,2,3UTR,NA,162532127,162534275,71449,162532127,162548551,162534276
chr1,-,162710284,2,162710284,162710284,1,2,CDS,NA,162710283,162710829,226562,162670725,162740525,162673584
chr1,-,162710353,2,162710353,162710353,1,2,CDS,NA,162710283,162710829,226562,162670725,162740525,162673584
chr1,-,162734034,2,162734034,162734034,1,2,intron,NA,162724870,162740324,226562,162670725,162740525,162673584
chr1,-,162803340,2,162803340,162803340,1,2,intron,NA,162799152,162803572,226564,162793188,162813672,162793958
chr1,-,162803603,2,162803603,162803603,1,2,CDS,NA,162803573,162803769,226564,162793188,162813672,162793958
chr1,-,163224864,2,163224864,163224864,1,2,intergenic,NA,163245119,163085670,18933,163245119,163313710,163253994
chr1,-,163244873,2,163244873,163244873,1,2,3UTR,NA,NA,NA,18933,NA,NA,NA
chr1,-,163247577,2,163247577,163247577,1,2,3UTR,NA,163245119,163248396,18933,163245119,163313672,163253994
chr1,-,163384715,2,163384715,163384715,1,2,3UTR,NA,NA,NA,98376,NA,NA,NA
chr1,-,163384908,2,163384908,163384908,1,2,3UTR,NA,163384908,163386252,98376,163384908,163403669,163386253
chr1,-,163386287,2,163386287,163386287,1,2,3UTR,NA,163384912,163386697,98376,163384908,163403669,163386253
chr1,-,163396819,2,163396819,163396819,1,2,CDS,NA,163396812,163397169,98376,163384908,163403669,163386253
chr1,-,16344218,2,16344218,16344218,1,2,3UTR,NA,16343407,16345697,29819,16228674,16519306,16229773
chr1,-,163511475,2,163511475,163511475,1,2,intergenic,NA,163702256,163403669,240879,163702256,163725232,163703017
chr1,-,163591362,4,163591362,163591365,2,2,intergenic,NA,163702256,163403669,240879,163702256,163725232,163703017
chr1,-,163954003,2,163954003,163954003,1,2,3UTR,NA,163953754,163954144,381306,163945993,163994796,163946350
chr1,-,164014059,2,164014059,164014059,1,2,intergenic,NA,164143432,163994796,character(0),164143432,164146366,3074322
chr1,-,164014157,2,164014157,164014157,1,2,intergenic,NA,164143432,163994796,character(0),164143432,164146366,3074322
chr1,-,164185121,2,164185121,164185121,1,2,intergenic,NA,164289800,164152217,66352,164289800,164307484,164292226
chr1,-,164285159,2,164285159,164285159,1,2,intergenic,NA,164289800,164152217,66352,164289800,164307484,164292226
chr1,-,164321218,2,164321218,164321218,1,2,intergenic,NA,164437109,164307489,11931,164437109,164458355,164438276
chr1,-,164437111,12,164437109,164437111,6,2,3UTR,NA,164437109,164438275,11931,164437109,164458355,164438276
chr1,-,164437823,10,164437817,164437827,5,2,3UTR,NA,164437109,164438275,11931,164437109,164458355,164438276
chr1,-,164438066,4,164438043,164438066,2,2,3UTR,NA,164437109,164438275,11931,164437109,164458355,164438276
chr1,-,164458206,2,164458206,164458206,1,2,5UTR,NA,164457858,164458355,11931,164437109,164458355,164438276
chr1,-,164577755,2,164577755,164577755,1,2,intergenic,NA,164640953,164458355,character(0),164640953,164698233,3074322
chr1,-,164705034,2,164705034,164705034,1,2,3UTR,NA,NA,NA,character(0),NA,NA,NA
chr1,-,164858680,2,164858680,164858680,1,2,intron,NA,164839631,164899398,character(0),3073253,3074322,3074322
chr1,-,165174337,8,165174337,165174337,4,2,3UTR,NA,165174337,165179255,108735,165174337,165194438,165179256
chr1,-,165178617,2,165178617,165178617,1,2,3UTR,NA,165174337,165179255,108735,165174337,165194438,165179256
chr1,-,165178678,6,165178678,165178686,3,2,3UTR,NA,165174337,165179255,108735,165174337,165194438,165179256
chr1,-,165214922,8,165214918,165214922,4,2,3UTR,NA,165212286,165215739,226591,165212286,165236943,165215740
chr1,-,165329500,6,165329500,165329515,3,2,3UTR,NA,165328698,165329938,74106,165328698,165460465,165329939
chr1,-,165347979,2,165347979,165347979,1,2,intron,NA,165340024,165350883,74106,165328698,165460465,165329939
chr1,-,165459005,2,165459005,165459005,1,2,intron,NA,165429316,165460130,74106,165328698,165460465,165329939
chr1,-,165592241,4,165592240,165592241,2,2,3UTR,NA,165592240,165593652,68481,165592240,165634521,165593653
chr1,-,165593417,2,165593417,165593417,1,2,3UTR,NA,165592240,165593652,68481,165592240,165634521,165593653
chr1,-,165865155,4,165865154,165865155,2,2,3UTR,NA,165865154,165875737,18986,165865154,165934948,165875738
chr1,-,165880217,2,165880217,165880217,1,2,CDS,NA,165880130,165880475,18986,165865154,165934948,165875738
chr1,-,166002149,2,166002149,166002149,1,2,intron,NA,165931728,166002561,18986,165865154,165934948,165875738
chr1,-,16615499,2,16615499,16615499,1,2,intron,NA,16602354,16619236,66799,16540790,16619312,16541772
chr1,-,166168911,2,166168911,166168911,1,2,intergenic,NA,166201201,166127922,98558,166201201,166238747,166201548
chr1,-,166393610,2,166393610,166393610,1,2,3UTR,NA,166392228,166398699,71592,166384622,166409782,166398700
chr1,-,166394865,2,166394865,166394865,1,2,3UTR,NA,166392228,166398699,71592,166384622,166409782,166398700
chr1,-,16641633,2,16641633,16641633,1,2,3UTR,NA,NA,NA,67923,NA,NA,NA
chr1,-,16641725,8,16641725,16641729,4,2,3UTR,NA,16641725,16643287,67923,16641725,16656884,16643288
chr1,-,16642767,2,16642767,16642767,1,2,3UTR,NA,16641725,16643287,67923,16641725,16656884,16643288
chr1,-,166431508,12,166431508,166431508,6,2,3UTR,NA,NA,NA,character(0),NA,NA,NA
chr1,-,166431588,6,166431588,166431596,3,2,3UTR,NA,NA,NA,character(0),NA,NA,NA
chr1,-,16643229,4,16643229,16643244,2,2,3UTR,NA,16641725,16643287,67923,16641725,16656884,16643288
chr1,-,16648740,2,16648740,16648740,1,2,intron,NA,16648008,16656821,67923,16641725,16656884,16643288
chr1,-,167222899,8,167222889,167222899,4,2,3UTR,NA,167222883,167226381,80914,167222883,167285320,167226382
chr1,-,167226058,6,167226058,167226079,3,2,3UTR,NA,167222883,167226381,80914,167222883,167285320,167226382
chr1,-,167284501,2,167284501,167284501,1,2,intron,NA,167237649,167284775,80914,167222883,167285320,167226382
chr1,-,167371949,4,167371949,167371966,2,2,3UTR,NA,NA,NA,66447,NA,NA,NA
chr1,-,167372300,4,167372283,167372300,2,2,3UTR,NA,167371966,167372502,66447,167371966,167393841,167372503
chr1,-,167603969,2,167603969,167603969,1,2,intergenic,NA,168119364,167466780,18514,168119364,168432270,168183573
chr1,-,167687829,4,167687829,167687837,2,2,intergenic,NA,168119364,167466780,18514,168119364,168432270,168183573
chr1,-,168158330,2,168158330,168158330,1,2,3UTR,NA,168153542,168158731,18514,168119364,168432270,168183573
chr1,-,168236861,2,168236861,168236861,1,2,intron,NA,168209596,168427868,18514,168119364,168432270,168183573
chr1,-,168236928,2,168236928,168236928,1,2,intron,NA,168209596,168427868,18514,168119364,168432270,168183573
chr1,-,169183536,2,169183536,169183536,1,2,intergenic,NA,169328529,169019089,character(0),169328529,169347632,3074322
chr1,-,169498311,4,169498311,169498311,2,2,3UTR,NA,169497934,169498788,66977,169497934,169531464,169498789
chr1,-,169949542,6,169949534,169949542,3,2,3UTR,NA,169949535,169953032,15490,169949535,169969241,169953033
chr1,-,169952354,2,169952354,169952354,1,2,3UTR,NA,169949535,169953032,15490,169949535,169969241,169953033
chr1,-,170142002,8,170141982,170142002,4,2,3UTR,NA,170141938,170142479,107652,170141938,170174957,170142480
chr1,-,170193420,4,170193420,170193420,2,2,3UTR,NA,170193420,170199866,16589,170193420,170214734,170199867
chr1,-,170298193,4,170298193,170298195,2,2,3UTR,NA,NA,NA,665574,NA,NA,NA
chr1,-,170298273,2,170298273,170298273,1,2,3UTR,NA,170298199,170301145,665574,170298199,170306332,170301146
chr1,-,170704647,2,170704647,170704647,1,2,3UTR,NA,NA,NA,226641,NA,NA,NA
chr1,-,170704677,8,170704676,170704677,4,2,3UTR,NA,170704674,170709878,226641,170704674,170867771,170709879
chr1,-,170705467,2,170705467,170705467,1,2,3UTR,NA,170704674,170709878,226641,170704674,170867771,170709879
chr1,-,170874156,2,170874156,170874156,1,2,3UTR,NA,170873498,170874570,80915,170873498,170885457,170880957
chr1,-,170874188,6,170874188,170874196,3,2,3UTR,NA,170873498,170874570,80915,170873498,170885457,170880957
chr1,-,170901545,2,170901545,170901545,1,2,intergenic,NA,170907273,170885540,435653,170907273,170912941,170907273
chr1,-,171129164,12,171129157,171129164,6,2,3UTR,NA,171127165,171129800,66052,171127165,171150603,171129801
chr1,-,171217802,2,171217802,171217802,1,2,3UTR,NA,171216011,171219520,641376,171216011,171222514,171219521
chr1,-,171219111,4,171219111,171219111,2,2,3UTR,NA,171216011,171219520,641376,171216011,171222514,171219521
chr1,-,171234855,12,171234853,171234857,6,2,3UTR,NA,171234853,171235049,226646,171234853,171235540,171234853
chr1,-,171276992,4,171276979,171276992,2,2,3UTR,NA,171276992,171277056,19044,171275990,171281186,171275990
chr1,-,171281949,2,171281949,171281949,1,2,3UTR,NA,171281945,171282211,30941,171281945,171287991,171282212
chr1,-,171288563,12,171288563,171288563,6,2,3UTR,NA,171288563,171288890,66155,171288563,171295024,171288891
chr1,-,171342237,10,171342233,171342241,5,2,3UTR,NA,171340571,171342530,27045,171338008,171345482,171338008
chr1,-,171358046,4,171358046,171358046,2,2,3UTR,NA,NA,NA,68874,NA,NA,NA
chr1,-,171518060,2,171518060,171518060,1,2,3UTR,NA,NA,NA,16429,NA,NA,NA
chr1,-,171518123,6,171518123,171518129,3,2,3UTR,NA,171518122,171518240,16429,171518122,171535294,171518241
chr1,-,17198996,2,17198996,17198996,1,2,intergenic,NA,17250114,17097889,character(0),17250114,17250492,3074322
chr1,-,172052294,2,172052294,172052294,1,2,3UTR,NA,172052292,172053895,18071,172052292,172057573,172053896
chr1,-,172066020,8,172066017,172066023,4,2,3UTR,NA,172066013,172066673,59287,172066013,172082795,172066674
chr1,-,172066066,2,172066066,172066066,1,2,3UTR,NA,172066013,172066673,59287,172066013,172082795,172066674
chr1,-,172066098,2,172066098,172066098,1,2,3UTR,NA,172066013,172066673,59287,172066013,172082795,172066674
chr1,-,172081249,2,172081249,172081249,1,2,CDS,NA,172081212,172081316,59287,172066013,172082795,172066674
chr1,-,172197453,2,172197453,172197453,1,2,3UTR,NA,172196728,172198625,18611,172196728,172206804,172198626
chr1,-,172501610,6,172501610,172501610,3,2,intergenic,NA,172538133,172390989,71319,172538133,172550669,172538133
chr1,-,172630769,4,172630769,172630773,2,2,3UTR,NA,172630764,172631640,68440,172630764,172632962,172631641
chr1,-,172630801,2,172630801,172630801,1,2,3UTR,NA,172630764,172631640,68440,172630764,172632962,172631641
chr1,-,173274376,2,173274376,173274376,1,2,3UTR,NA,NA,NA,100504232,NA,NA,NA
chr1,-,17428835,2,17428835,17428835,1,2,3UTR,NA,NA,NA,character(0),NA,NA,NA
chr1,-,17501340,2,17501340,17501340,1,2,intergenic,NA,17615084,17429528,character(0),17615084,17641081,3074322
chr1,-,175059076,2,175059076,175059076,1,2,3UTR,NA,NA,NA,24012,NA,NA,NA
chr1,-,175059131,2,175059131,175059131,1,2,3UTR,NA,175059087,175059794,24012,175059087,175492500,175066641
chr1,-,175601378,10,175601360,175601378,5,2,3UTR,NA,175600374,175601423,14194,175600374,175625635,175601424
chr1,-,175662427,2,175662427,175662427,1,2,3UTR,NA,175662421,175662890,13603,175662421,175692776,175662891
chr1,-,175682237,2,175682237,175682237,1,2,3UTR,NA,175682237,175686487,13603,175662421,175692776,175662891
chr1,-,176680331,2,176680331,176680331,1,2,intergenic,NA,176733653,176642558,545389,176733653,176807124,176735680
chr1,-,17698677,2,17698677,17698677,1,2,intron,NA,17697154,17707669,102634913,17676027,17727284,17676027
chr1,-,177459787,2,177459787,177459787,1,2,intergenic,NA,177589021,177443270,character(0),177589021,177594522,3074322
chr1,-,177763179,10,177763176,177763191,5,2,3UTR,NA,177762962,177764244,11566,177762962,177796511,177764245
chr1,-,177776813,2,177776813,177776813,1,2,CDS,NA,177776813,177776879,11566,177762962,177796511,177764245
chr1,-,177929342,4,177929336,177929342,2,2,intergenic,NA,177989662,177796511,character(0),177989662,177998739,3074322
chr1,-,178193027,2,178193027,178193027,1,2,intergenic,NA,178276047,178028139,character(0),178276047,178276641,3074322
chr1,-,178321108,4,178321107,178321108,2,2,exon,NA,178321108,178323195,51810,178321108,178324171,178321108
chr1,-,178328303,4,178328303,178328303,2,2,3UTR,NA,178324343,178329353,51810,178321108,178324171,178321108
chr1,-,178328364,4,178328358,178328364,2,2,3UTR,NA,178324343,178329353,51810,178321108,178324171,178321108
chr1,-,178328597,10,178328568,178328597,5,2,3UTR,NA,178324343,178329353,51810,178321108,178324171,178321108
chr1,-,178328665,2,178328665,178328665,1,2,3UTR,NA,178324343,178329353,51810,178321108,178324171,178321108
chr1,-,178329055,2,178329055,178329055,1,2,3UTR,NA,178324343,178329353,51810,178321108,178324171,178321108
chr1,-,178329315,4,178329315,178329315,2,2,3UTR,NA,178324343,178329353,51810,178321108,178324171,178321108
chr1,-,178336892,2,178336892,178336892,1,2,intron,NA,178336159,178336952,51810,178321108,178324171,178321108
chr1,-,178350436,2,178350436,178350436,1,2,intergenic,NA,178363401,178337797,character(0),178363401,178363521,3074322
chr1,-,178378206,2,178378206,178378206,1,2,intergenic,NA,178898582,178363521,character(0),178898582,178917614,3074322
chr1,-,178378265,2,178378265,178378265,1,2,intergenic,NA,178898582,178363521,character(0),178898582,178917614,3074322
chr1,-,179744894,6,179744894,179744894,3,2,3UTR,NA,179744894,179746332,226747,179744894,179803680,179746333
chr1,-,179746091,4,179746091,179746091,2,2,3UTR,NA,179744894,179746332,226747,179744894,179803680,179746333
chr1,-,180166560,6,180166560,180166571,3,2,3UTR,NA,180165238,180167168,67426,180165238,180193485,180167169
chr1,-,180166614,2,180166614,180166614,1,2,3UTR,NA,180165238,180167168,67426,180165238,180193485,180167169
