chr,strand,coord,peakID,start,end,toStop,ftr,gene_type,ftr_start,ftr_end,gene,gene_start,gene_end,gene_stop_codon
1,-,12069205,peak_157844,12069205,12069277,NA,CDS,protein_coding,12069205,12069277,AT1G33270,12068063,12070455,12068324
1,-,12069335,peak_157841,12069335,12069635,NA,intron,protein_coding,12069278,12069491,AT1G33270,12068063,12070455,12068324
1,-,12070765,peak_140458,12070765,12071348,NA,intergenic,protein_coding,12089249,12070455,AT1G33350,12089249,12091687,12090071
1,-,12089515,peak_140475,12089515,12090499,556,3UTR,protein_coding,12089249,12090070,AT1G33350,12089249,12091687,12090071
1,-,12095748,peak_140491,12095748,12096435,NA,intergenic,snoRNA,12097190,12091743,AT1G06673,12097190,12097275,12097190
1,-,12104727,peak_157848,12104727,12105118,164,3UTR,protein_coding,12104708,12104890,AT1G33400,12104708,12109531,12104891
1,-,12109560,peak_140514,12109560,12110094,209,3UTR,protein_coding,NA,NA,AT1G33410,NA,NA,NA
1,-,121111,peak_127034,121111,121408,471,3UTR,protein_coding,121067,121406,AT1G01320,121067,130573,121582
1,-,12148510,peak_140554,12148510,12149247,248,3UTR,protein_coding,NA,NA,AT1G33480,NA,NA,NA
1,-,1214904,peak_128498,1214904,1215835,827,3UTR,snRNA,NA,NA,AT1G04263,NA,NA,NA
1,-,12150667,peak_157856,12150667,12151466,274,3UTR,protein_coding,NA,NA,AT1G33490,NA,NA,NA
1,-,12151509,peak_157857,12151509,12151727,NA,intron,protein_coding,12151467,12151620,AT1G33490,12150674,12152394,12150941
1,-,12157019,peak_157861,12157019,12157713,469,3UTR,protein_coding,NA,NA,AT1G33520,NA,NA,NA
1,-,12162058,peak_140560,12162058,12162429,291,3UTR,protein_coding,NA,NA,AT1G33540,NA,NA,NA
1,-,1217713,peak_155469,1217713,1218664,307,3UTR,protein_coding,1217690,1218019,AT1G04490,1217690,1219980,1218020
1,-,1219448,peak_155473,1219448,1219633,NA,intron,protein_coding,1219353,1219578,AT1G04490,1217690,1219980,1218020
1,-,1220832,peak_155475,1220832,1220921,NA,5UTR,protein_coding,1220829,1220899,AT1G04490,1217690,1219980,1218020
1,-,12208602,peak_140596,12208602,12209145,251,3UTR,protein_coding,12208308,12208852,AT1G33700,12208308,12214182,12208853
1,-,12229525,peak_140613,12229525,12229860,NA,intergenic,lncRNA,12232827,12224108,AT1G06703,12232827,12233098,12232827
1,-,12244585,peak_157873,12244585,12245229,214,3UTR,protein_coding,12244560,12244798,AT1G33780,12244560,12246231,12244799
1,-,12301142,peak_140639,12301142,12301423,183,3UTR,protein_coding,NA,NA,AT1G33870,NA,NA,NA
1,-,1234149,peak_128531,1234149,1234761,307,3UTR,protein_coding,NA,NA,AT1G04530,NA,NA,NA
1,-,12349432,peak_140652,12349432,12350034,182,3UTR,protein_coding,12349304,12349613,AT1G33970,12349304,12351229,12349614
1,-,1236712,peak_128535,1236712,1237692,NA,intergenic,protein_coding,1246601,1236206,AT1G04570,1246601,1248876,1246859
1,-,12369935,peak_140683,12369935,12370694,350,3UTR,protein_coding,NA,NA,AT1G34030,NA,NA,NA
1,-,12390205,peak_140699,12390205,12390676,289,3UTR,protein_coding,NA,NA,AT1G34047,NA,NA,NA
1,-,12398435,peak_140703,12398435,12398832,282,3UTR,protein_coding,12398428,12398716,AT1G34065,12398428,12401036,12398717
1,-,12417175,peak_140717,12417175,12417650,NA,intron,protein_coding,12417044,12417371,AT1G34110,12417012,12421792,12417012
1,-,12421307,peak_140722,12421307,12421649,NA,5UTR,protein_coding,12421247,12421792,AT1G34110,12417012,12421792,12417012
1,-,1242459,peak_128547,1242459,1243046,NA,intergenic,protein_coding,1246601,1236206,AT1G04570,1246601,1248876,1246859
1,-,1243264,peak_128548,1243264,1243323,NA,intergenic,protein_coding,1246601,1236206,AT1G04570,1246601,1248876,1246859
1,-,12453921,peak_157880,12453921,12454433,NA,intergenic,protein_coding,12462849,12446764,AT1G34220,12462849,12466000,12463102
1,-,12455584,peak_140752,12455584,12456098,NA,intergenic,protein_coding,12462849,12446764,AT1G34220,12462849,12466000,12463102
1,-,12462825,peak_157888,12462825,12463413,277,3UTR,protein_coding,NA,NA,AT1G34220,NA,NA,NA
1,-,1246635,peak_155479,1246635,1247417,224,3UTR,protein_coding,1246601,1246858,AT1G04570,1246601,1248876,1246859
1,-,12483051,peak_140764,12483051,12483465,NA,intergenic,protein_coding,12492321,12466089,AT1G34270,12492321,12494584,12492571
1,-,12492152,peak_157893,12492152,12493099,419,3UTR,protein_coding,NA,NA,AT1G34270,NA,NA,NA
1,-,12513875,peak_140785,12513875,12514660,231,3UTR,protein_coding,NA,NA,AT1G34315,NA,NA,NA
1,-,12515850,peak_157901,12515850,12516682,NA,intron,protein_coding,12515602,12515916,AT1G34315,12514106,12516521,12514106
1,-,12552625,peak_140823,12552625,12553257,672,3UTR,protein_coding,NA,NA,AT1G34380,NA,NA,NA
1,-,12553371,peak_140824,12553371,12553606,NA,CDS,protein_coding,12553297,12553605,AT1G34380,12552655,12554338,12553297
1,-,1258576,peak_128559,1258576,1259570,184,3UTR,protein_coding,1258556,1258759,AT1G04590,1258556,1261470,1258760
1,-,12587740,peak_140831,12587740,12588183,287,3UTR,protein_coding,12587726,12588026,AT1G34430,12587726,12590223,12588027
1,-,12602740,peak_140837,12602740,12603093,158,3UTR,lncRNA,NA,NA,AT1G06773,NA,NA,NA
1,-,12615644,peak_157915,12615644,12616553,284,3UTR,protein_coding,NA,NA,AT1G34510,NA,NA,NA
1,-,12646600,peak_140853,12646600,12647173,488,3UTR,protein_coding,NA,NA,AT1G34550,NA,NA,NA
1,-,12648783,peak_140855,12648783,12648995,NA,CDS,protein_coding,12648783,12648994,AT1G34550,12646674,12651296,12647088
1,-,12654947,peak_140858,12654947,12655818,350,3UTR,protein_coding,12654927,12655296,AT1G34570,12654927,12656605,12655297
1,-,12735956,peak_140871,12735956,12736790,430,3UTR,protein_coding,NA,NA,AT1G34750,NA,NA,NA
1,-,12743689,peak_140875,12743689,12744146,373,3UTR,protein_coding,NA,NA,AT1G34760,NA,NA,NA
1,-,12744216,peak_140876,12744216,12744561,NA,intron,protein_coding,12744112,12744217,AT1G34760,12743722,12745748,12744062
1,-,1282073,peak_128571,1282073,1282961,796,3UTR,protein_coding,NA,NA,AT1G04620,NA,NA,NA
1,-,12877107,peak_140906,12877107,12877342,123,3UTR,protein_coding,12877107,12877229,AT1G35180,12877107,12878835,12877230
1,-,12893165,peak_140921,12893165,12893454,NA,intergenic,protein_coding,12896582,12887969,AT1G35210,12896582,12897675,12896914
1,-,12896545,peak_140924,12896545,12897402,369,3UTR,protein_coding,NA,NA,AT1G35210,NA,NA,NA
1,-,12933,peak_126935,12933,13726,NA,CDS,protein_coding,11864,12940,AT1G01030,11649,13714,11864
1,-,12935691,peak_140954,12935691,12936336,256,3UTR,protein_coding,12935647,12935946,AT1G35255,12935647,12936586,12935947
1,-,12936773,peak_157918,12936773,12937340,286,3UTR,protein_coding,NA,NA,AT1G35260,NA,NA,NA
1,-,12947523,peak_140958,12947523,12947883,237,3UTR,protein_coding,12947517,12947759,AT1G35290,12947517,12948849,12947760
1,-,12959027,peak_157921,12959027,12959382,1888,3UTR,protein_coding,12958841,12959379,AT1G35320,12958841,12962853,12960915
1,-,12959477,peak_157920,12959477,12960005,1438,3UTR,protein_coding,12959477,12959768,AT1G35320,12958841,12962853,12960915
1,-,12960135,peak_140963,12960135,12960626,780,3UTR,protein_coding,12959477,12960799,AT1G35320,12958841,12962853,12960915
1,-,12983495,peak_157926,12983495,12983609,NA,intron,protein_coding,12983479,12983560,AT1G35350,12980689,12984740,12981251
1,-,12995247,peak_140983,12995247,12996178,440,3UTR,lncRNA,NA,NA,AT1G06883,NA,NA,NA
1,-,1300478,peak_128599,1300478,1300894,190,3UTR,protein_coding,1300368,1300667,AT1G04660,1300368,1301773,1300668
1,-,13030469,peak_140985,13030469,13031172,191,3UTR,protein_coding,NA,NA,AT1G35430,NA,NA,NA
1,-,1308452,peak_128610,1308452,1308571,NA,intergenic,protein_coding,1325099,1307973,AT1G04730,1325099,1331169,1325385
1,-,13122039,peak_157934,13122039,13122758,421,3UTR,protein_coding,NA,NA,AT1G35580,NA,NA,NA
1,-,13122967,peak_157935,13122967,13123503,507,3UTR,protein_coding,13122734,13123182,AT1G35580,13122082,13125328,13122460
1,-,13124853,peak_141024,13124853,13125351,NA,intron,protein_coding,13124816,13125117,AT1G35580,13122082,13125328,13122460
1,-,13129423,peak_141027,13129423,13129634,NA,intergenic,protein_coding,13143061,13125328,AT1G35610,13143061,13144988,13143150
1,-,13142863,peak_157939,13142863,13143479,287,3UTR,protein_coding,NA,NA,AT1G35610,NA,NA,NA
1,-,13223426,peak_157948,13223426,13223955,NA,intergenic,protein_coding,13227137,13164512,AT1G35730,13227137,13229931,13227324
1,-,132270,peak_155200,132270,132750,144,3UTR,protein_coding,132270,132413,AT1G01340,132270,135924,132414
1,-,13227175,peak_157952,13227175,13227413,149,3UTR,protein_coding,13227137,13227323,AT1G35730,13227137,13229931,13227324
1,-,1325127,peak_128636,1325127,1325439,258,3UTR,protein_coding,1325099,1325384,AT1G04730,1325099,1331169,1325385
1,-,13277215,peak_157954,13277215,13278023,563,3UTR,protein_coding,NA,NA,AT1G35780,NA,NA,NA
1,-,13278467,peak_157956,13278467,13278597,NA,CDS,protein_coding,13278467,13278596,AT1G35780,13277259,13280387,13277778
1,-,13278652,peak_157957,13278652,13278890,NA,intron,protein_coding,13278597,13279492,AT1G35780,13277259,13280387,13277778
1,-,13279254,peak_157958,13279254,13279799,NA,intron,protein_coding,13278597,13279492,AT1G35780,13277259,13280387,13277778
1,-,1329764,peak_128653,1329764,1329934,NA,CDS,protein_coding,1329764,1330036,AT1G04730,1325099,1331169,1325385
1,-,133132,peak_155203,133132,133218,NA,CDS,protein_coding,132824,133218,AT1G01340,132270,135924,132414
1,-,1331465,peak_128658,1331465,1332102,392,3UTR,protein_coding,NA,NA,AT1G04750,NA,NA,NA
1,-,1336209,peak_155482,1336209,1337036,355,3UTR,protein_coding,NA,NA,AT1G04770,NA,NA,NA
1,-,13363003,peak_141085,13363003,13363455,197,3UTR,protein_coding,13362962,13363199,AT1G35910,13362962,13365172,13363200
1,-,1340526,peak_128671,1340526,1341332,365,3UTR,protein_coding,NA,NA,AT1G04780,NA,NA,NA
1,-,13454503,peak_157960,13454503,13455083,215,3UTR,protein_coding,13454496,13454717,AT1G36060,13454496,13456336,13454718
1,-,13466731,peak_141111,13466731,13467577,433,3UTR,protein_coding,13466694,13467163,AT1G36070,13466694,13470936,13467164
1,-,13469273,peak_141117,13469273,13469694,NA,intron,protein_coding,13468700,13469913,AT1G36070,13466694,13470936,13467164
1,-,13470794,peak_141122,13470794,13471194,NA,5UTR,protein_coding,13470510,13470936,AT1G36070,13466694,13470936,13467164
1,-,134803,peak_127055,134803,135105,NA,CDS,protein_coding,134582,135104,AT1G01340,132270,135924,132414
1,-,1356089,peak_155491,1356089,1356951,332,3UTR,protein_coding,1356084,1356420,AT1G04820,1356084,1358547,1356421
1,-,1358848,peak_155492,1358848,1359512,NA,CDS,protein_coding,1358782,1358854,AT1G04830,1358574,1362019,1358782
1,-,13602924,peak_141158,13602924,13603741,NA,intergenic,protein_coding,13610985,13492725,AT1G36230,13610985,13614051,13610985
1,-,1362216,peak_128710,1362216,1363053,651,3UTR,protein_coding,NA,NA,AT1G04840,NA,NA,NA
1,-,1365064,peak_128714,1365064,1365737,247,3UTR,protein_coding,NA,NA,AT1G04850,NA,NA,NA
1,-,1366391,peak_128717,1366391,1367228,NA,CDS,protein_coding,1366391,1366458,AT1G04850,1365107,1368461,1365311
1,-,1368985,peak_128724,1368985,1369557,321,3UTR,protein_coding,NA,NA,AT1G04860,NA,NA,NA
1,-,13696034,peak_157963,13696034,13696474,206,3UTR,protein_coding,NA,NA,AT1G36370,NA,NA,NA
1,-,13701346,peak_157969,13701346,13701994,465,3UTR,protein_coding,NA,NA,AT1G36390,NA,NA,NA
1,-,1371501,peak_155494,1371501,1372297,NA,CDS,protein_coding,1369646,1372290,AT1G04860,1369036,1373103,1369306
1,-,1387799,peak_155502,1387799,1388618,302,3UTR,protein_coding,NA,NA,AT1G04910,NA,NA,NA
1,-,13898021,peak_157972,13898021,13898999,685,3UTR,protein_coding,NA,NA,AT1G36730,NA,NA,NA
1,-,1391429,peak_128754,1391429,1391951,245,3UTR,protein_coding,NA,NA,AT1G04920,NA,NA,NA
1,-,1396218,peak_128758,1396218,1396627,910,3UTR,protein_coding,NA,NA,AT1G04930,NA,NA,NA
1,-,14003817,peak_141184,14003817,14004815,NA,intergenic,protein_coding,14006147,13988496,AT1G36942,14006147,14006341,14006147
1,-,14027222,peak_157974,14027222,14027666,372,3UTR,protein_coding,14027222,14027593,AT1G36990,14027222,14030500,14027594
1,-,1403113,peak_155503,1403113,1403462,493,3UTR,protein_coding,1403085,1403440,AT1G04950,1403085,1407530,1403606
1,-,1407616,peak_128783,1407616,1408545,405,3UTR,protein_coding,NA,NA,AT1G04960,NA,NA,NA
1,-,1409150,peak_128787,1409150,1409442,NA,intron,protein_coding,1409006,1409351,AT1G04960,1407772,1410868,1408021
1,-,1416174,peak_155506,1416174,1416827,NA,5UTR,protein_coding,1416121,1416218,AT1G04980,1413644,1416218,1413869
1,-,14174799,peak_141202,14174799,14175397,399,3UTR,protein_coding,14174798,14175068,AT1G37150,14174798,14177390,14175198
1,-,1419029,peak_155512,1419029,1419634,NA,intron,protein_coding,1418775,1419215,AT1G04990,1418612,1421639,1419368
1,-,14292930,peak_141217,14292930,14293623,462,3UTR,protein_coding,NA,NA,AT1G38131,NA,NA,NA
1,-,1431156,peak_128818,1431156,1431725,263,3UTR,protein_coding,NA,NA,AT1G05010,NA,NA,NA
1,-,1438045,peak_128828,1438045,1438516,279,3UTR,protein_coding,NA,NA,AT1G05030,NA,NA,NA
1,-,1448623,peak_128840,1448623,1449079,290,3UTR,protein_coding,NA,NA,AT1G05055,NA,NA,NA
1,-,1450922,peak_128845,1450922,1451618,333,3UTR,protein_coding,NA,NA,AT1G05060,NA,NA,NA
1,-,1454597,peak_128853,1454597,1455330,372,3UTR,protein_coding,NA,NA,AT1G05065,NA,NA,NA
1,-,1456972,peak_128855,1456972,1457518,200,3UTR,protein_coding,NA,NA,AT1G05070,NA,NA,NA
1,-,1469554,peak_155517,1469554,1470321,NA,intergenic,protein_coding,1471323,1462340,AT1G05120,1471323,1476150,1471624
1,-,1471308,peak_128869,1471308,1471864,316,3UTR,protein_coding,NA,NA,AT1G05120,NA,NA,NA
1,-,1484045,peak_155523,1484045,1484627,235,3UTR,protein_coding,NA,NA,AT1G05150,NA,NA,NA
1,-,1491007,peak_155533,1491007,1491605,453,3UTR,protein_coding,1490974,1491459,AT1G05170,1490974,1494248,1491460
1,-,1492336,peak_155532,1492336,1492423,NA,CDS,protein_coding,1492336,1492423,AT1G05170,1490974,1494248,1491460
1,-,1492889,peak_128898,1492889,1493592,NA,CDS,protein_coding,1492889,1492952,AT1G05170,1490974,1494248,1491460
1,-,1498146,peak_155535,1498146,1498747,211,3UTR,protein_coding,1498114,1498356,AT1G05180,1498114,1501824,1498357
1,-,1509047,peak_128929,1509047,1509625,305,3UTR,protein_coding,NA,NA,AT1G05205,NA,NA,NA
1,-,1524908,peak_128955,1524908,1525022,NA,exon,lncRNA,1524572,1525242,AT1G04367,1524572,1525242,1524572
1,-,1525570,peak_128957,1525570,1526360,354,3UTR,protein_coding,NA,NA,AT1G05250,NA,NA,NA
1,-,1532484,peak_128968,1532484,1532600,NA,CDS,protein_coding,1532484,1532597,AT1G05270,1531641,1534767,1531806
1,-,1534921,peak_155538,1534921,1535322,619,3UTR,protein_coding,1534830,1535539,AT1G05280,1534830,1537602,1535540
1,-,1535432,peak_155539,1535432,1535850,108,3UTR,protein_coding,1534830,1535539,AT1G05280,1534830,1537602,1535540
1,-,1536803,peak_128974,1536803,1537585,NA,intron,protein_coding,1536709,1537010,AT1G05280,1534830,1537602,1535540
1,-,1544817,peak_128980,1544817,1545665,441,3UTR,protein_coding,NA,NA,AT1G05300,NA,NA,NA
1,-,1546801,peak_155540,1546801,1547500,NA,intron,protein_coding,1546338,1547082,AT1G05300,1544927,1547849,1545258
1,-,1558010,peak_155549,1558010,1558492,1069,3UTR,protein_coding,NA,NA,AT1G05340,NA,NA,NA
1,-,1558656,peak_155547,1558656,1559609,423,3UTR,protein_coding,NA,NA,AT1G05340,NA,NA,NA
1,-,1560372,peak_128993,1560372,1561087,519,3UTR,protein_coding,NA,NA,AT1G05350,NA,NA,NA
1,-,15614231,peak_141251,15614231,15614691,NA,intergenic,protein_coding,15650635,15607966,AT1G41880,15650635,15652542,15651585
1,-,15651025,peak_157989,15651025,15651402,560,3UTR,protein_coding,15650635,15651303,AT1G41880,15650635,15652542,15651585
1,-,1585267,peak_129027,1585267,1585933,237,3UTR,protein_coding,NA,NA,AT1G05410,NA,NA,NA
1,-,15897199,peak_141278,15897199,15897274,NA,CDS,protein_coding,15897199,15897274,AT1G42440,15895197,15900105,15895528
1,-,15897317,peak_141279,15897317,15897593,NA,intron,protein_coding,15897275,15897393,AT1G42440,15895197,15900105,15895528
1,-,1589839,peak_129033,1589839,1590704,NA,intergenic,protein_coding,1594053,1587794,AT1G05430,1594053,1595923,1594227
1,-,159622,peak_127073,159622,160029,313,3UTR,protein_coding,NA,NA,AT1G01440,NA,NA,NA
1,-,1607134,peak_129047,1607134,1607596,1424,3UTR,protein_coding,NA,NA,AT1G05470,NA,NA,NA
1,-,16134562,peak_157992,16134562,16135108,NA,intergenic,protein_coding,16135723,16078567,AT1G42990,16135723,16137463,16136062
1,-,16135135,peak_157993,16135135,16135411,927,3UTR,protein_coding,NA,NA,AT1G42990,NA,NA,NA
1,-,16135774,peak_157994,16135774,16136512,288,3UTR,protein_coding,16135723,16136061,AT1G42990,16135723,16137463,16136062
1,-,16136645,peak_157995,16136645,16137435,NA,intron,protein_coding,16136513,16137022,AT1G42990,16135723,16137463,16136062
1,-,16153428,peak_157997,16153428,16153768,NA,intergenic,protein_coding,16213995,16137463,AT1G43080,16213995,16215828,16213995
1,-,16153818,peak_157996,16153818,16154137,NA,intergenic,protein_coding,16213995,16137463,AT1G43080,16213995,16215828,16213995
1,-,16228102,peak_141327,16228102,16228999,559,3UTR,protein_coding,NA,NA,AT1G43130,NA,NA,NA
1,-,16262379,peak_157999,16262379,16263086,NA,intergenic,protein_coding,16275108,16231254,AT1G43190,16275108,16278742,16275432
1,-,16263819,peak_158004,16263819,16264194,NA,intergenic,protein_coding,16275108,16231254,AT1G43190,16275108,16278742,16275432
1,-,16264196,peak_158003,16264196,16264817,NA,intergenic,protein_coding,16275108,16231254,AT1G43190,16275108,16278742,16275432
1,-,16275100,peak_141347,16275100,16275823,332,3UTR,protein_coding,NA,NA,AT1G43190,NA,NA,NA
1,-,16308834,peak_158005,16308834,16309279,244,3UTR,protein_coding,16308549,16308981,AT1G43245,16308510,16311000,16308590
1,-,16309337,peak_158006,16309337,16309733,NA,CDS,protein_coding,16309087,16309794,AT1G43245,16308510,16311000,16308590
1,-,16309853,peak_141364,16309853,16310544,NA,intron,protein_coding,16309795,16309925,AT1G43245,16308510,16311000,16308590
1,-,1636281,peak_155554,1636281,1636745,215,3UTR,protein_coding,1636249,1636495,AT1G05530,1636249,1637914,1636496
1,-,16398092,peak_141367,16398092,16398787,267,3UTR,protein_coding,16397979,16398358,AT1G43560,16397979,16399880,16398359
1,-,16410440,peak_141371,16410440,16411069,233,3UTR,protein_coding,16410372,16410672,AT1G43580,16410372,16412736,16410673
1,-,16425406,peak_141377,16425406,16425970,248,3UTR,protein_coding,NA,NA,AT1G43620,NA,NA,NA
1,-,16443535,peak_141393,16443535,16444526,326,3UTR,protein_coding,NA,NA,AT1G43650,NA,NA,NA
1,-,16445119,peak_141396,16445119,16445676,NA,intron,protein_coding,16444514,16445444,AT1G43650,16443582,16446885,16443861
1,-,16445932,peak_158008,16445932,16446594,NA,intron,protein_coding,16445677,16446302,AT1G43650,16443582,16446885,16443861
1,-,1645438,peak_155558,1645438,1646070,236,3UTR,protein_coding,1645300,1645673,AT1G05560,1645300,1647435,1645674
1,-,16467453,peak_158011,16467453,16468175,NA,intergenic,lncRNA,16471282,16465565,AT1G07187,16471282,16471983,16471282
1,-,1647455,peak_129102,1647455,1648165,425,3UTR,protein_coding,NA,NA,AT1G05570,NA,NA,NA
1,-,16483927,peak_158019,16483927,16483974,NA,intergenic,protein_coding,16486230,16471983,AT1G43710,16486230,16488462,16486534
1,-,16484002,peak_158018,16484002,16484125,NA,intergenic,protein_coding,16486230,16471983,AT1G43710,16486230,16488462,16486534
1,-,16485554,peak_158021,16485554,16485914,980,3UTR,protein_coding,NA,NA,AT1G43710,NA,NA,NA
